usuario,id_ruta,tipo_error,link
GRPIAA3,4462275,4,www.openstreetmap.org/relation/4462275#map=19/-12.0370465/-76.9628534
GRPIAA3,4462275,3,www.openstreetmap.org/relation/4462275#map=19/-12.0677837/-76.9585394
GRPIAA3,4462275,3,www.openstreetmap.org/relation/4462275#map=19/-12.0551266/-76.9646574
GRPIAA3,4462275,6,www.openstreetmap.org/relation/4462275#map=19/-12.0370198/-76.9628081
GRPIAA3,4462275,1,www.openstreetmap.org/relation/4462275#map=19/-12.0148605/-76.9002911
GRPIAA3,4462275,3,www.openstreetmap.org/relation/4462275#map=19/-12.0149026/-76.9003523
GRPIAA3,4462275,3,www.openstreetmap.org/relation/4462275#map=19/-12.0679163/-76.9584725
GRPIAA3,4462275,4,www.openstreetmap.org/relation/4462275#map=19/-12.0278266/-76.9236893
GRPIAA3,4462275,3,www.openstreetmap.org/relation/4462275#map=19/-12.0406766/-76.9712969
GRPIAA3,4462275,4,www.openstreetmap.org/relation/4462275#map=19/-12.0298577/-76.9274251
GRPIAA3,4462275,5,www.openstreetmap.org/relation/4462275#map=19/-12.0301142/-76.9277897
GRPIAA3,4462275,3,www.openstreetmap.org/relation/4462275#map=19/-12.0302536/-76.9281945
GRPIAA3,4462275,4,www.openstreetmap.org/relation/4462275#map=19/-12.0369793/-76.9627392
GRPIAA3,4462275,1,www.openstreetmap.org/relation/4462275#map=19/-12.0551204/-76.9646749
GRPIAA3,4462275,3,www.openstreetmap.org/relation/4462275#map=19/-12.0276958/-76.9237548
GRPIAA3,4462275,3,www.openstreetmap.org/relation/4462275#map=19/-12.0405472/-76.9712502
GRPIAA3,4462275,4,www.openstreetmap.org/relation/4462275#map=19/-12.0334987/-76.9422356
GRPIAA3,4462275,3,www.openstreetmap.org/relation/4462275#map=19/-12.0335038/-76.9426729
GRPIAA3,4462275,1,www.openstreetmap.org/relation/4462275#map=19/-12.0023927/-76.8724403
GRPIAA3,4462275,5,www.openstreetmap.org/relation/4462275#map=19/-12.0282754/-76.9234777
GRPIAA3,4462293,1,www.openstreetmap.org/relation/4462293#map=19/-12.1183515/-76.9325512
GRPIAA3,4462293,4,www.openstreetmap.org/relation/4462293#map=19/-12.0370465/-76.9628534
GRPIAA3,4462293,4,www.openstreetmap.org/relation/4462293#map=19/-12.0309255/-76.943308
GRPIAA3,4462293,4,www.openstreetmap.org/relation/4462293#map=19/-12.0308687/-76.9430787
GRPIAA3,4462293,3,www.openstreetmap.org/relation/4462293#map=19/-12.0679163/-76.9584725
GRPIAA3,4462293,3,www.openstreetmap.org/relation/4462293#map=19/-12.0551266/-76.9646574
GRPIAA3,4462293,4,www.openstreetmap.org/relation/4462293#map=19/-12.0370198/-76.9628081
GRPIAA3,4462293,3,www.openstreetmap.org/relation/4462293#map=19/-12.0330015/-76.9498126
GRPIAA3,4462293,1,www.openstreetmap.org/relation/4462293#map=19/-12.0330706/-76.9499829
GRPIAA3,4462293,3,www.openstreetmap.org/relation/4462293#map=19/-12.0677837/-76.9585394
GRPIAA3,4462293,3,www.openstreetmap.org/relation/4462293#map=19/-12.0406766/-76.9712969
GRPIAA3,4462293,4,www.openstreetmap.org/relation/4462293#map=19/-12.0298577/-76.9274251
GRPIAA3,4462293,5,www.openstreetmap.org/relation/4462293#map=19/-12.0301142/-76.9277897
GRPIAA3,4462293,3,www.openstreetmap.org/relation/4462293#map=19/-12.0302536/-76.9281945
GRPIAA3,4462293,1,www.openstreetmap.org/relation/4462293#map=19/-12.0551204/-76.9646749
GRPIAA3,4462293,1,www.openstreetmap.org/relation/4462293#map=19/-12.0281384/-76.8859501
GRPIAA3,4462293,3,www.openstreetmap.org/relation/4462293#map=19/-12.0276958/-76.9237548
GRPIAA3,4462293,3,www.openstreetmap.org/relation/4462293#map=19/-12.0405472/-76.9712502
GRPIAA3,4462293,4,www.openstreetmap.org/relation/4462293#map=19/-12.0278266/-76.9236893
GRPIAA3,4462293,5,www.openstreetmap.org/relation/4462293#map=19/-12.0282754/-76.9234777
jdaniel14,4462305,3,www.openstreetmap.org/relation/4462305#map=19/-11.9764774/-77.0830732
jdaniel14,4462305,4,www.openstreetmap.org/relation/4462305#map=19/-12.0370465/-76.9628534
jdaniel14,4462305,4,www.openstreetmap.org/relation/4462305#map=19/-12.0370198/-76.9628081
jdaniel14,4462305,3,www.openstreetmap.org/relation/4462305#map=19/-12.0290273/-76.9964366
jdaniel14,4462305,3,www.openstreetmap.org/relation/4462305#map=19/-12.0406766/-76.9712969
jdaniel14,4462305,3,www.openstreetmap.org/relation/4462305#map=19/-12.0546179/-76.9646065
jdaniel14,4462305,5,www.openstreetmap.org/relation/4462305#map=19/-12.054681/-76.9647508
jdaniel14,4462305,1,www.openstreetmap.org/relation/4462305#map=19/-11.9549465/-77.084816
jdaniel14,4462305,3,www.openstreetmap.org/relation/4462305#map=19/-12.0405472/-76.9712502
jdaniel14,4462305,3,www.openstreetmap.org/relation/4462305#map=19/-12.0315926/-77.004777
jdaniel14,4462305,3,www.openstreetmap.org/relation/4462305#map=19/-12.032954/-77.0540375
jdaniel14,4462305,6,www.openstreetmap.org/relation/4462305#map=19/-12.0546468/-76.9646725
jdaniel14,4462305,1,www.openstreetmap.org/relation/4462305#map=19/-12.0299934/-76.9578481
jdaniel14,4462305,3,www.openstreetmap.org/relation/4462305#map=19/-11.9698845/-77.0800755
jdaniel14,4462305,3,www.openstreetmap.org/relation/4462305#map=19/-12.033002/-77.0538109
jdaniel14,4462358,1,www.openstreetmap.org/relation/4462358#map=19/-12.023728/-76.8940381
jdaniel14,4462358,1,www.openstreetmap.org/relation/4462358#map=19/-12.0241512/-76.89724
jdaniel14,4462358,4,www.openstreetmap.org/relation/4462358#map=19/-12.0546179/-76.9646065
jdaniel14,4462358,1,www.openstreetmap.org/relation/4462358#map=19/-12.0610271/-77.0127969
jdaniel14,4462358,4,www.openstreetmap.org/relation/4462358#map=19/-12.054681/-76.9647508
jdaniel14,4462358,6,www.openstreetmap.org/relation/4462358#map=19/-12.0546468/-76.9646725
jdaniel14,4462358,1,www.openstreetmap.org/relation/4462358#map=19/-12.0321975/-76.8917524
jdaniel14,4462372,1,www.openstreetmap.org/relation/4462372#map=19/-12.023728/-76.8940381
jdaniel14,4462372,1,www.openstreetmap.org/relation/4462372#map=19/-12.0241512/-76.89724
jdaniel14,4462372,1,www.openstreetmap.org/relation/4462372#map=19/-12.0688616/-76.9973957
jdaniel14,4462372,1,www.openstreetmap.org/relation/4462372#map=19/-12.0684706/-76.9967342
jdaniel14,4462372,4,www.openstreetmap.org/relation/4462372#map=19/-12.0546179/-76.9646065
jdaniel14,4462372,1,www.openstreetmap.org/relation/4462372#map=19/-12.0610271/-77.0127969
jdaniel14,4462372,4,www.openstreetmap.org/relation/4462372#map=19/-12.054681/-76.9647508
jdaniel14,4462372,6,www.openstreetmap.org/relation/4462372#map=19/-12.0546468/-76.9646725
jdaniel14,4462372,1,www.openstreetmap.org/relation/4462372#map=19/-12.0321975/-76.8917524
jdaniel14,4464531,1,www.openstreetmap.org/relation/4464531#map=19/-12.1560553/-77.0151948
jdaniel14,4464531,4,www.openstreetmap.org/relation/4464531#map=19/-12.0370465/-76.9628534
jdaniel14,4464531,4,www.openstreetmap.org/relation/4464531#map=19/-12.0309255/-76.943308
jdaniel14,4464531,4,www.openstreetmap.org/relation/4464531#map=19/-12.0308687/-76.9430787
jdaniel14,4464531,6,www.openstreetmap.org/relation/4464531#map=19/-12.0370198/-76.9628081
jdaniel14,4464531,3,www.openstreetmap.org/relation/4464531#map=19/-12.0406766/-76.9712969
jdaniel14,4464531,3,www.openstreetmap.org/relation/4464531#map=19/-12.0298577/-76.9274251
jdaniel14,4464531,4,www.openstreetmap.org/relation/4464531#map=19/-12.0301142/-76.9277897
jdaniel14,4464531,3,www.openstreetmap.org/relation/4464531#map=19/-12.0302536/-76.9281945
jdaniel14,4464531,1,www.openstreetmap.org/relation/4464531#map=19/-12.1275322/-77.0095791
jdaniel14,4464531,4,www.openstreetmap.org/relation/4464531#map=19/-12.0369793/-76.9627392
jdaniel14,4464531,3,www.openstreetmap.org/relation/4464531#map=19/-12.1475322/-77.0111743
jdaniel14,4464531,1,www.openstreetmap.org/relation/4464531#map=19/-12.1460677/-77.0064195
jdaniel14,4464531,1,www.openstreetmap.org/relation/4464531#map=19/-12.1460343/-77.0063218
jdaniel14,4464531,1,www.openstreetmap.org/relation/4464531#map=19/-12.1811928/-76.9258877
jdaniel14,4464531,4,www.openstreetmap.org/relation/4464531#map=19/-12.054681/-76.9647508
jdaniel14,4464531,1,www.openstreetmap.org/relation/4464531#map=19/-12.127654/-77.0096043
jdaniel14,4464531,4,www.openstreetmap.org/relation/4464531#map=19/-12.0546468/-76.9646725
jdaniel14,4464531,1,www.openstreetmap.org/relation/4464531#map=19/-12.0287967/-76.9240054
jdaniel14,4464531,1,www.openstreetmap.org/relation/4464531#map=19/-12.0288059/-76.9239989
jdaniel14,4464531,1,www.openstreetmap.org/relation/4464531#map=19/-12.0775591/-76.9890453
jdaniel14,4464531,3,www.openstreetmap.org/relation/4464531#map=19/-12.0776268/-76.9891443
jdaniel14,4464531,1,www.openstreetmap.org/relation/4464531#map=19/-12.0361968/-76.918876
jdaniel14,4464531,3,www.openstreetmap.org/relation/4464531#map=19/-12.0870334/-76.9966592
jdaniel14,4464531,1,www.openstreetmap.org/relation/4464531#map=19/-12.0869495/-76.9966719
jdaniel14,4464531,3,www.openstreetmap.org/relation/4464531#map=19/-12.0405472/-76.9712502
jdaniel14,4464649,1,www.openstreetmap.org/relation/4464649#map=19/-12.0391127/-77.0463017
jdaniel14,4464649,1,www.openstreetmap.org/relation/4464649#map=19/-12.0237146/-76.8211445
jdaniel14,4464649,3,www.openstreetmap.org/relation/4464649#map=19/-12.0236812/-76.821083
jdaniel14,4464649,3,www.openstreetmap.org/relation/4464649#map=19/-12.0546179/-76.9646065
jdaniel14,4464649,1,www.openstreetmap.org/relation/4464649#map=19/-12.032914/-76.824847
jdaniel14,4464649,1,www.openstreetmap.org/relation/4464649#map=19/-12.032717/-76.824853
jdaniel14,4464649,3,www.openstreetmap.org/relation/4464649#map=19/-12.054681/-76.9647508
jdaniel14,4464649,1,www.openstreetmap.org/relation/4464649#map=19/-12.0363717/-76.8253508
jdaniel14,4464649,4,www.openstreetmap.org/relation/4464649#map=19/-12.0546468/-76.9646725
jdaniel14,4464670,1,www.openstreetmap.org/relation/4464670#map=19/-11.9680773/-76.9367457
jdaniel14,4464670,1,www.openstreetmap.org/relation/4464670#map=19/-12.0663478/-77.0120714
jdaniel14,4464670,1,www.openstreetmap.org/relation/4464670#map=19/-12.0688616/-76.9973957
jdaniel14,4464670,1,www.openstreetmap.org/relation/4464670#map=19/-12.0684706/-76.9967342
jdaniel14,4464670,3,www.openstreetmap.org/relation/4464670#map=19/-12.0546179/-76.9646065
jdaniel14,4464670,3,www.openstreetmap.org/relation/4464670#map=19/-12.054681/-76.9647508
jdaniel14,4464670,4,www.openstreetmap.org/relation/4464670#map=19/-12.0546468/-76.9646725
jdaniel14,4464686,3,www.openstreetmap.org/relation/4464686#map=19/-12.0282754/-76.9234777
jdaniel14,4464686,4,www.openstreetmap.org/relation/4464686#map=19/-12.0370465/-76.9628534
jdaniel14,4464686,3,www.openstreetmap.org/relation/4464686#map=19/-12.0308687/-76.9430787
jdaniel14,4464686,6,www.openstreetmap.org/relation/4464686#map=19/-12.0370198/-76.9628081
jdaniel14,4464686,1,www.openstreetmap.org/relation/4464686#map=19/-12.0148605/-76.9002911
jdaniel14,4464686,3,www.openstreetmap.org/relation/4464686#map=19/-12.0149026/-76.9003523
jdaniel14,4464686,3,www.openstreetmap.org/relation/4464686#map=19/-12.0309255/-76.943308
jdaniel14,4464686,3,www.openstreetmap.org/relation/4464686#map=19/-12.0406766/-76.9712969
jdaniel14,4464686,1,www.openstreetmap.org/relation/4464686#map=19/-12.0546179/-76.9646065
jdaniel14,4464686,3,www.openstreetmap.org/relation/4464686#map=19/-12.0298577/-76.9274251
jdaniel14,4464686,4,www.openstreetmap.org/relation/4464686#map=19/-12.0301142/-76.9277897
jdaniel14,4464686,3,www.openstreetmap.org/relation/4464686#map=19/-12.0302536/-76.9281945
jdaniel14,4464686,3,www.openstreetmap.org/relation/4464686#map=19/-12.054681/-76.9647508
jdaniel14,4464686,4,www.openstreetmap.org/relation/4464686#map=19/-12.0369793/-76.9627392
jdaniel14,4464686,3,www.openstreetmap.org/relation/4464686#map=19/-12.0405472/-76.9712502
jdaniel14,4464686,1,www.openstreetmap.org/relation/4464686#map=19/-11.99146/-76.838106
jdaniel14,4464686,3,www.openstreetmap.org/relation/4464686#map=19/-12.032954/-77.0540375
jdaniel14,4464686,1,www.openstreetmap.org/relation/4464686#map=19/-11.9902424/-77.096862
jdaniel14,4464686,1,www.openstreetmap.org/relation/4464686#map=19/-12.0283661/-76.92342
jdaniel14,4464686,3,www.openstreetmap.org/relation/4464686#map=19/-12.033002/-77.0538109
jdaniel14,4464806,1,www.openstreetmap.org/relation/4464806#map=19/-11.9210543/-76.6701086
jdaniel14,4464806,1,www.openstreetmap.org/relation/4464806#map=19/-12.0632146/-77.1047205
GRPIAA,4464855,1,www.openstreetmap.org/relation/4464855#map=19/-12.0819771/-76.9283744
GRPIAA,4464855,3,www.openstreetmap.org/relation/4464855#map=19/-12.0551266/-76.9646574
GRPIAA,4464855,4,www.openstreetmap.org/relation/4464855#map=19/-12.0426206/-77.0239826
GRPIAA,4464855,4,www.openstreetmap.org/relation/4464855#map=19/-12.0428776/-77.0241563
GRPIAA,4464855,3,www.openstreetmap.org/relation/4464855#map=19/-11.9911025/-77.0643657
GRPIAA,4464855,3,www.openstreetmap.org/relation/4464855#map=19/-12.0430833/-77.0242765
GRPIAA,4464855,1,www.openstreetmap.org/relation/4464855#map=19/-11.9459338/-77.0607686
GRPIAA,4464855,1,www.openstreetmap.org/relation/4464855#map=19/-11.9909272/-77.0643791
GRPIAA,4464855,3,www.openstreetmap.org/relation/4464855#map=19/-12.0425281/-77.0238188
GRPIAA,4464855,3,www.openstreetmap.org/relation/4464855#map=19/-12.0748758/-76.9826275
GRPIAA,4464855,1,www.openstreetmap.org/relation/4464855#map=19/-11.8780843/-77.0302859
GRPIAA,4464855,1,www.openstreetmap.org/relation/4464855#map=19/-12.1232151/-76.8725605
GRPIAA,4464855,1,www.openstreetmap.org/relation/4464855#map=19/-12.0818673/-76.92842
GRPIAA,4464855,3,www.openstreetmap.org/relation/4464855#map=19/-12.0748574/-76.9827911
GRPIAA,4464855,4,www.openstreetmap.org/relation/4464855#map=19/-12.0425581/-77.0239258
GRPIAA,4464855,1,www.openstreetmap.org/relation/4464855#map=19/-12.0551204/-76.9646749
GRPIAA,4464855,4,www.openstreetmap.org/relation/4464855#map=19/-12.0427112/-77.0240468
GRPIAA,4464855,1,www.openstreetmap.org/relation/4464855#map=19/-11.9460812/-77.0607581
GRPIAA3,4464913,1,www.openstreetmap.org/relation/4464913#map=19/-11.9331739/-76.968982
GRPIAA3,4464913,1,www.openstreetmap.org/relation/4464913#map=19/-12.0645633/-76.939661
GRPIAA3,4464913,3,www.openstreetmap.org/relation/4464913#map=19/-11.9848565/-77.0068074
GRPIAA3,4464913,3,www.openstreetmap.org/relation/4464913#map=19/-11.9847149/-77.0067686
GRPIAA,4466970,4,www.openstreetmap.org/relation/4466970#map=19/-12.0446769/-77.0561824
GRPIAA,4466970,1,www.openstreetmap.org/relation/4466970#map=19/-12.0430753/-77.0425242
GRPIAA,4466970,1,www.openstreetmap.org/relation/4466970#map=19/-12.0631747/-77.1425476
GRPIAA,4467006,4,www.openstreetmap.org/relation/4467006#map=19/-12.0446769/-77.0561824
GRPIAA,4467006,1,www.openstreetmap.org/relation/4467006#map=19/-12.0430753/-77.0425242
GRPIAA,4467006,1,www.openstreetmap.org/relation/4467006#map=19/-12.0605936/-77.1324945
GRPIAA,4467064,1,www.openstreetmap.org/relation/4467064#map=19/-12.0549964/-77.1057503
GRPIAA,4467064,4,www.openstreetmap.org/relation/4467064#map=19/-12.0446769/-77.0561824
GRPIAA,4467064,1,www.openstreetmap.org/relation/4467064#map=19/-12.0430753/-77.0425242
GRPIAA3,4467149,1,www.openstreetmap.org/relation/4467149#map=19/-12.0404377/-77.1257129
GRPIAA3,4467149,1,www.openstreetmap.org/relation/4467149#map=19/-12.0456782/-77.1071837
GRPIAA3,4467149,3,www.openstreetmap.org/relation/4467149#map=19/-12.0446769/-77.0561824
GRPIAA3,4467149,1,www.openstreetmap.org/relation/4467149#map=19/-12.0430753/-77.0425242
GRPIAA3,4467149,3,www.openstreetmap.org/relation/4467149#map=19/-12.0446497/-77.1094966
GRPIAA3,4467149,1,www.openstreetmap.org/relation/4467149#map=19/-12.0284943/-77.128075
GRPIAA3,4467149,4,www.openstreetmap.org/relation/4467149#map=19/-12.0456947/-77.1085016
GRPIAA3,4467149,5,www.openstreetmap.org/relation/4467149#map=19/-12.0455486/-77.1073917
GRPIAA3,4467149,1,www.openstreetmap.org/relation/4467149#map=19/-12.0446749/-77.0561639
GRPIAA3,4467149,3,www.openstreetmap.org/relation/4467149#map=19/-12.045397/-77.1096963
GRPIAA3,4467149,4,www.openstreetmap.org/relation/4467149#map=19/-12.0458453/-77.1096191
GRPIAA3,4467149,1,www.openstreetmap.org/relation/4467149#map=19/-12.0455006/-77.1071768
GRPIAA3,4467172,3,www.openstreetmap.org/relation/4467172#map=19/-12.0319866/-77.075944
GRPIAA3,4467172,3,www.openstreetmap.org/relation/4467172#map=19/-12.0536307/-76.9755857
GRPIAA3,4467172,4,www.openstreetmap.org/relation/4467172#map=19/-12.0539464/-76.9754449
GRPIAA3,4467172,3,www.openstreetmap.org/relation/4467172#map=19/-12.0548461/-76.975064
GRPIAA3,4467172,1,www.openstreetmap.org/relation/4467172#map=19/-12.0317605/-77.0759564
GRPIAA3,4467172,1,www.openstreetmap.org/relation/4467172#map=19/-12.0237353/-76.8221415
GRPIAA3,4467172,1,www.openstreetmap.org/relation/4467172#map=19/-11.99997/-76.8388605
GRPIAA3,4467172,3,www.openstreetmap.org/relation/4467172#map=19/-12.0000272/-76.8388039
GRPIAA3,4467172,1,www.openstreetmap.org/relation/4467172#map=19/-12.0237146/-76.8211445
GRPIAA3,4467172,3,www.openstreetmap.org/relation/4467172#map=19/-12.0236812/-76.821083
GRPIAA3,4467172,3,www.openstreetmap.org/relation/4467172#map=19/-12.036273/-77.0990454
GRPIAA3,4467172,1,www.openstreetmap.org/relation/4467172#map=19/-12.0087322/-76.8316304
GRPIAA3,4467172,1,www.openstreetmap.org/relation/4467172#map=19/-12.0134395/-76.8250724
GRPIAA3,4467172,1,www.openstreetmap.org/relation/4467172#map=19/-12.0133634/-76.8250188
GRPIAA3,4467172,1,www.openstreetmap.org/relation/4467172#map=19/-11.9724132/-77.1251658
GRPIAA3,4467172,3,www.openstreetmap.org/relation/4467172#map=19/-12.03657/-77.0994272
GRPIAA3,4467172,1,www.openstreetmap.org/relation/4467172#map=19/-12.0085683/-76.8321561
jdaniel14,4467454,3,www.openstreetmap.org/relation/4467454#map=19/-12.0010892/-77.1061352
jdaniel14,4467454,4,www.openstreetmap.org/relation/4467454#map=19/-12.0370465/-76.9628534
jdaniel14,4467454,4,www.openstreetmap.org/relation/4467454#map=19/-12.0370198/-76.9628081
jdaniel14,4467454,3,www.openstreetmap.org/relation/4467454#map=19/-12.0720816/-76.9886132
jdaniel14,4467454,3,www.openstreetmap.org/relation/4467454#map=19/-12.0357867/-77.0776993
jdaniel14,4467454,3,www.openstreetmap.org/relation/4467454#map=19/-12.0356845/-77.0777617
jdaniel14,4467454,3,www.openstreetmap.org/relation/4467454#map=19/-12.0406766/-76.9712969
jdaniel14,4467454,3,www.openstreetmap.org/relation/4467454#map=19/-12.054681/-76.9647508
jdaniel14,4467454,3,www.openstreetmap.org/relation/4467454#map=19/-12.0491527/-77.0777517
jdaniel14,4467454,3,www.openstreetmap.org/relation/4467454#map=19/-12.0825689/-77.0456056
jdaniel14,4467454,4,www.openstreetmap.org/relation/4467454#map=19/-12.0824159/-77.0456588
jdaniel14,4467454,3,www.openstreetmap.org/relation/4467454#map=19/-12.0823587/-77.0457081
jdaniel14,4467454,1,www.openstreetmap.org/relation/4467454#map=19/-12.0493457/-77.0780627
jdaniel14,4467454,1,www.openstreetmap.org/relation/4467454#map=19/-12.0546179/-76.9646065
jdaniel14,4467454,3,www.openstreetmap.org/relation/4467454#map=19/-12.0733771/-76.9878781
jdaniel14,4467454,1,www.openstreetmap.org/relation/4467454#map=19/-12.0775591/-76.9890453
jdaniel14,4467454,3,www.openstreetmap.org/relation/4467454#map=19/-12.0776268/-76.9891443
jdaniel14,4467454,1,www.openstreetmap.org/relation/4467454#map=19/-11.9942203/-77.1101537
jdaniel14,4467454,3,www.openstreetmap.org/relation/4467454#map=19/-12.0405472/-76.9712502
jdaniel14,4467454,3,www.openstreetmap.org/relation/4467454#map=19/-12.0012099/-77.1060732
jdaniel14,4467454,1,www.openstreetmap.org/relation/4467454#map=19/-12.0328086/-76.9646834
GRPIAA3,4467486,3,www.openstreetmap.org/relation/4467486#map=19/-11.9943106/-77.1102336
GRPIAA3,4467486,3,www.openstreetmap.org/relation/4467486#map=19/-11.9942203/-77.1101537
GRPIAA3,4467486,1,www.openstreetmap.org/relation/4467486#map=19/-11.9476383/-77.0769402
GRPIAA3,4467486,1,www.openstreetmap.org/relation/4467486#map=19/-11.8374181/-77.1110662
GRPIAA3,4467486,1,www.openstreetmap.org/relation/4467486#map=19/-11.9124856/-77.0046251
GRPIAA3,4467486,1,www.openstreetmap.org/relation/4467486#map=19/-11.8964642/-77.0481171
GRPIAA3,4467486,1,www.openstreetmap.org/relation/4467486#map=19/-11.8965672/-77.0481717
GRPIAA3,4467486,1,www.openstreetmap.org/relation/4467486#map=19/-11.9500947/-77.0844324
GRPIAA3,4467486,3,www.openstreetmap.org/relation/4467486#map=19/-11.8789628/-77.126781
GRPIAA3,4467486,3,www.openstreetmap.org/relation/4467486#map=19/-11.8786832/-77.1269439
GRPIAA3,4467510,3,www.openstreetmap.org/relation/4467510#map=19/-11.945654/-77.0709016
GRPIAA3,4467510,1,www.openstreetmap.org/relation/4467510#map=19/-12.0644674/-77.0392836
GRPIAA3,4467510,1,www.openstreetmap.org/relation/4467510#map=19/-12.0653418/-77.0457269
GRPIAA3,4467510,3,www.openstreetmap.org/relation/4467510#map=19/-11.9454621/-77.0709138
GRPIAA3,4467510,3,www.openstreetmap.org/relation/4467510#map=19/-12.0600761/-77.0410113
GRPIAA3,4467510,3,www.openstreetmap.org/relation/4467510#map=19/-12.0602924/-77.0409936
GRPIAA3,4467510,1,www.openstreetmap.org/relation/4467510#map=19/-11.8142493/-77.1287197
GRPIAA3,4467510,1,www.openstreetmap.org/relation/4467510#map=19/-12.0644448/-77.0391376
GRPIAA3,4467510,4,www.openstreetmap.org/relation/4467510#map=19/-12.0602491/-77.0409975
GRPIAA3,4467510,3,www.openstreetmap.org/relation/4467510#map=19/-12.033002/-77.0538109
GRPIAA3,4467510,3,www.openstreetmap.org/relation/4467510#map=19/-11.8142643/-77.1288126
GRPIAA3,4467510,3,www.openstreetmap.org/relation/4467510#map=19/-12.032954/-77.0540375
GRPIAA3,4467510,1,www.openstreetmap.org/relation/4467510#map=19/-11.8382282/-77.1390742
GRPIAA3,4467530,3,www.openstreetmap.org/relation/4467530#map=19/-12.0455577/-76.9768746
GRPIAA3,4467530,3,www.openstreetmap.org/relation/4467530#map=19/-12.0396176/-76.9873974
GRPIAA3,4467530,3,www.openstreetmap.org/relation/4467530#map=19/-12.0396415/-76.9870983
GRPIAA3,4467530,1,www.openstreetmap.org/relation/4467530#map=19/-12.0374405/-77.0434246
GRPIAA3,4467530,4,www.openstreetmap.org/relation/4467530#map=19/-12.0446769/-77.0561824
GRPIAA3,4467530,3,www.openstreetmap.org/relation/4467530#map=19/-12.0453611/-76.9764357
GRPIAA3,4467530,1,www.openstreetmap.org/relation/4467530#map=19/-12.0371613/-76.9628069
GRPIAA3,4467530,1,www.openstreetmap.org/relation/4467530#map=19/-12.0681494/-77.1578943
GRPIAA3,4467530,3,www.openstreetmap.org/relation/4467530#map=19/-12.0379627/-77.043368
GRPIAA3,4470459,3,www.openstreetmap.org/relation/4470459#map=19/-11.9454621/-77.0709138
GRPIAA3,4470459,3,www.openstreetmap.org/relation/4470459#map=19/-12.032954/-77.0540375
GRPIAA3,4470459,1,www.openstreetmap.org/relation/4470459#map=19/-11.8419567/-77.1152697
GRPIAA3,4470459,1,www.openstreetmap.org/relation/4470459#map=19/-12.0424158/-76.9125687
GRPIAA3,4470459,3,www.openstreetmap.org/relation/4470459#map=19/-11.8419036/-77.1153278
GRPIAA3,4470459,3,www.openstreetmap.org/relation/4470459#map=19/-12.033002/-77.0538109
GRPIAA3,4470459,1,www.openstreetmap.org/relation/4470459#map=19/-11.830862/-77.1688687
GRPIAA3,4470459,3,www.openstreetmap.org/relation/4470459#map=19/-11.945654/-77.0709016
jdaniel14,4470605,3,www.openstreetmap.org/relation/4470605#map=19/-12.0370465/-76.9628534
jdaniel14,4470605,3,www.openstreetmap.org/relation/4470605#map=19/-12.0309255/-76.943308
jdaniel14,4470605,3,www.openstreetmap.org/relation/4470605#map=19/-12.0308687/-76.9430787
jdaniel14,4470605,4,www.openstreetmap.org/relation/4470605#map=19/-12.0370198/-76.9628081
jdaniel14,4470605,3,www.openstreetmap.org/relation/4470605#map=19/-12.0720816/-76.9886132
jdaniel14,4470605,3,www.openstreetmap.org/relation/4470605#map=19/-12.0357867/-77.0776993
jdaniel14,4470605,3,www.openstreetmap.org/relation/4470605#map=19/-12.0356845/-77.0777617
jdaniel14,4470605,3,www.openstreetmap.org/relation/4470605#map=19/-12.0406766/-76.9712969
jdaniel14,4470605,1,www.openstreetmap.org/relation/4470605#map=19/-12.0298577/-76.9274251
jdaniel14,4470605,3,www.openstreetmap.org/relation/4470605#map=19/-12.0369793/-76.9627392
jdaniel14,4470605,3,www.openstreetmap.org/relation/4470605#map=19/-12.0215331/-77.1060424
jdaniel14,4470605,3,www.openstreetmap.org/relation/4470605#map=19/-12.0213613/-77.1062174
jdaniel14,4470605,3,www.openstreetmap.org/relation/4470605#map=19/-12.0491527/-77.0777517
jdaniel14,4470605,1,www.openstreetmap.org/relation/4470605#map=19/-12.0823996/-77.0269105
jdaniel14,4470605,3,www.openstreetmap.org/relation/4470605#map=19/-12.0840567/-77.0516365
jdaniel14,4470605,1,www.openstreetmap.org/relation/4470605#map=19/-11.9965573/-77.1261718
jdaniel14,4470605,3,www.openstreetmap.org/relation/4470605#map=19/-12.0841801/-77.0515619
jdaniel14,4470605,1,www.openstreetmap.org/relation/4470605#map=19/-12.0493457/-77.0780627
jdaniel14,4470605,3,www.openstreetmap.org/relation/4470605#map=19/-12.0194365/-77.1012509
jdaniel14,4470605,3,www.openstreetmap.org/relation/4470605#map=19/-12.0733771/-76.9878781
jdaniel14,4470605,1,www.openstreetmap.org/relation/4470605#map=19/-12.0775591/-76.9890453
jdaniel14,4470605,3,www.openstreetmap.org/relation/4470605#map=19/-12.0776268/-76.9891443
jdaniel14,4470605,3,www.openstreetmap.org/relation/4470605#map=19/-12.0195785/-77.1015057
jdaniel14,4470605,1,www.openstreetmap.org/relation/4470605#map=19/-12.0822762/-77.026347
jdaniel14,4470605,3,www.openstreetmap.org/relation/4470605#map=19/-12.0405472/-76.9712502
GRPIAA3,4470758,4,www.openstreetmap.org/relation/4470758#map=19/-12.0606731/-77.0418616
GRPIAA3,4470758,3,www.openstreetmap.org/relation/4470758#map=19/-12.0322849/-77.0649282
GRPIAA3,4470758,1,www.openstreetmap.org/relation/4470758#map=19/-12.0600007/-77.0420576
