idnodo|longitud|latitud
9970|-77.1145206|-12.0566142
82388|-77.146815|-11.8459295
82389|-77.1464192|-11.8454055
88988|-76.8410656|-12.3094967
88989|-76.842749|-12.3096996
82380|-77.1426422|-11.8503491
82381|-77.1425293|-11.8508352
82382|-77.1424197|-11.8422724
82383|-77.1432167|-11.841368
82384|-77.1436305|-11.8411256
82385|-77.1470357|-11.8465937
82386|-77.1469731|-11.8463646
82387|-77.1469137|-11.8461476
29666|-77.0016256|-12.0686253
73808|-76.9516181|-12.2180352
56443|-77.0683752|-11.941754
29668|-76.9999994|-12.0687934
9979|-77.1135361|-12.055982
29669|-76.702538|-11.93417
9978|-77.113624|-12.0551499
19328|-77.0135434|-11.9739569
19329|-77.0138925|-11.9732264
19322|-77.011066|-11.972089
19323|-77.0096736|-11.9729443
19320|-77.0120081|-11.9715426
19321|-77.0115542|-11.9717872
19326|-77.0129628|-11.9722007
19327|-77.0130891|-11.9742417
19324|-77.0092928|-11.9731779
19325|-77.0089121|-11.9734231
64809|-77.0262695|-11.9199308
64808|-77.0266262|-11.9202466
64807|-77.0238975|-11.9211357
64806|-77.0242439|-11.9214812
64805|-77.0252087|-11.9215088
64804|-77.0281134|-11.9212815
64803|-77.0314792|-11.9117466
64802|-77.0320364|-11.9111681
64801|-77.0299896|-11.9165292
64800|-77.037001|-11.9161519
46188|-76.927529|-12.04552
46189|-76.938682|-12.141481
82968|-77.1380154|-11.8374182
82969|-77.1380659|-11.8376028
82964|-77.137793|-11.8365413
82965|-77.1378829|-11.8368918
46180|-76.9896519|-12.1111783
46181|-76.999695|-12.066746
46186|-76.6978442|-11.9436134
46187|-76.6973001|-11.9440332
82962|-77.1376036|-11.8357952
82963|-77.137693|-11.8361516
93087|-77.0705512|-11.9062647
43000|-76.9473206|-12.1607458
43001|-76.9644465|-12.186106
43002|-76.9993786|-12.0777906
69788|-76.9639148|-12.2156012
43004|-76.9416779|-12.0342744
43005|-76.9411245|-12.0341383
43006|-76.9406282|-12.0340714
43007|-76.9397023|-12.0339464
43008|-77.0166758|-12.1731396
69782|-76.9508278|-12.2008687
69781|-76.9507799|-12.2008407
69780|-76.9483134|-12.1993961
69787|-76.9536029|-12.2024885
69786|-76.952793|-12.2020148
69785|-76.952396|-12.2017828
69784|-76.9520031|-12.2015528
97658|-77.0799832|-11.8311571
97659|-77.0572406|-11.8251458
97654|-77.0774364|-11.831061
97655|-77.0785602|-11.8311357
97656|-77.0774391|-11.830971
97657|-77.0785723|-11.8310399
97650|-77.060628|-11.8253146
97651|-77.0603441|-11.8274267
97652|-77.0686998|-11.8365214
97653|-77.0682205|-11.8374655
32062|-76.9961957|-12.0708112
55860|-77.1003661|-11.8423191
91968|-77.0039834|-12.1495108
55863|-77.0205926|-12.1673728
91969|-77.0038124|-12.1496272
90929|-76.990279|-12.0092516
55862|-77.0508522|-12.0857541
90923|-76.9889556|-12.0084082
55865|-77.0948439|-12.0285831
90921|-76.9963698|-12.0056232
90920|-76.9924947|-12.0038608
90927|-76.9899809|-12.0066519
90926|-76.9881245|-12.0084298
90925|-76.9890035|-12.008592
55864|-77.0948385|-12.0290462
55182|-76.9501019|-12.2091642
55867|-76.9530334|-12.1337486
55183|-76.9317986|-12.2215953
32065|-76.994787|-12.1113
55180|-76.793389|-11.980408
27921|-77.0564644|-11.9336387
27920|-77.0568559|-11.9334301
27923|-77.0425181|-11.9214384
27922|-77.0560142|-11.9338677
27925|-77.0426702|-11.9223315
27924|-77.0425958|-11.9218948
27927|-77.0429667|-11.9240197
27926|-77.0428935|-11.9235785
17795|-77.0534024|-12.02159
17794|-77.0537405|-12.0212723
17797|-77.0519166|-12.0189427
17796|-77.0519242|-12.0232699
52781|-77.0055526|-12.1868921
52780|-76.9235309|-12.240583
52783|-77.00492|-12.18597
52782|-77.005125|-12.186255
79432|-77.0670681|-11.8895692
60698|-77.035109|-12.0796548
60699|-77.0340522|-12.07951
60696|-77.0361604|-12.0809032
60697|-77.037423|-12.0810755
60694|-77.0357592|-12.0836395
60695|-77.0370444|-12.083821
60692|-77.034528|-12.0835451
60693|-77.0334739|-12.083417
60690|-77.0329684|-12.0810869
60691|-77.0357449|-12.083717
42753|-76.6897993|-11.9328817
42752|-76.690093|-11.9334297
42751|-76.6901633|-11.9335607
42750|-76.7291544|-11.9438508
42757|-76.9007385|-12.0775447
42756|-76.9007591|-12.0776608
42755|-76.90098|-12.078622
42754|-76.9009481|-12.0796425
80522|-77.134837|-11.8270373
80523|-77.1354767|-11.8276001
80520|-77.1323404|-11.8249166
42758|-76.9005322|-12.0767648
80526|-77.1390566|-11.813646
80527|-77.1314585|-11.8237854
80524|-77.1288994|-11.8166915
80525|-77.1294723|-11.8193426
78231|-76.9218016|-12.2100823
78230|-76.9188582|-12.2107102
78233|-76.9212582|-12.2099727
78232|-76.922404|-12.2106086
78235|-76.9215853|-12.2100148
78234|-76.9191616|-12.2125103
78237|-76.9214308|-12.2108657
78236|-76.9215635|-12.2101422
78239|-76.9209402|-12.2096042
78238|-76.9204541|-12.2091111
91944|-77.0144755|-12.1833458
91945|-77.0133612|-12.18229
10228|-76.9360488|-12.1155088
53439|-76.9607301|-12.1412352
21484|-77.0710777|-11.9852627
10224|-76.9323426|-12.1171922
10225|-76.9346594|-12.1149948
53436|-76.9135702|-12.2362747
10227|-76.9346487|-12.1166575
10220|-76.9362312|-12.1121573
10221|-76.936551|-12.111761
53432|-77.1328632|-12.0262347
53433|-76.991568|-12.1703985
49846|-77.0232375|-12.1758546
49847|-77.0600862|-12.0168186
49844|-76.9283845|-12.2271176
49845|-76.9651279|-12.1341951
49842|-77.0499696|-12.0406493
49843|-77.0499073|-12.041249
49840|-76.9363621|-12.1805836
49841|-76.9360638|-12.1807751
63341|-76.9452367|-11.9336186
63340|-76.9689254|-11.9293775
63343|-76.96931|-11.9101553
63342|-76.9658895|-11.9142992
63345|-76.9624435|-11.9240289
63344|-76.9676199|-11.9130983
21518|-77.0667351|-11.9844798
49849|-77.0677701|-12.0319323
68490|-77.0952032|-11.9581246
62695|-76.9863498|-11.9452892
54789|-76.9959037|-11.9578569
54788|-76.9959155|-11.9575765
21485|-77.0706562|-11.9853047
68495|-77.0876531|-11.9603662
68496|-77.0893532|-11.9678528
62693|-76.9930754|-11.9434441
68498|-77.0848196|-11.9649919
68499|-77.0854901|-11.9649266
54781|-76.9431496|-12.1953167
54780|-76.9433752|-12.194941
62698|-76.9865636|-11.9459796
54786|-76.9960394|-11.9563225
54785|-76.9004805|-12.2141703
54784|-77.1335|-11.811399
91943|-76.9935251|-12.1226334
40257|-76.9403107|-12.0691666
58776|-77.0012055|-11.9812064
58777|-77.0010171|-11.9813925
58774|-77.0088942|-11.9648052
58775|-77.0015918|-11.980852
58772|-77.0066387|-11.9662533
58773|-77.0006837|-11.9626069
58770|-77.0003058|-11.9619942
58771|-77.0008544|-11.962869
32826|-77.1165415|-11.8271797
58778|-77.0020388|-11.9861679
58779|-77.0030864|-11.9857437
79180|-76.9364056|-11.9652159
79181|-76.9366183|-11.9656863
79182|-76.9368651|-11.966232
79183|-76.9378529|-11.9681095
79184|-76.9339677|-11.9645321
79185|-76.9340846|-11.9650325
79186|-76.9342086|-11.965626
79187|-76.9344241|-11.9661028
79188|-76.9344925|-11.9666305
79189|-76.9346113|-11.9672277
97190|-76.8528489|-12.0089161
77322|-76.9521588|-12.0191352
77323|-76.952732|-12.0191661
77320|-76.9848859|-12.0188848
77321|-76.9861093|-12.0179951
77326|-76.9668408|-12.0232974
77327|-76.9666439|-12.0237652
77324|-76.9692446|-12.0232426
77325|-76.969028|-12.0240454
77328|-76.8976253|-12.0181272
77329|-76.9607123|-12.0192185
32824|-77.1192811|-11.8266396
34451|-76.6871975|-11.933663
34450|-76.6874404|-11.9334457
34453|-76.838999|-12.01307
34452|-76.8393249|-12.0131216
34455|-76.948942|-12.087138
34454|-76.94984|-12.085678
34457|-77.0213778|-12.1077312
34456|-77.0213685|-12.1079609
72660|-76.9379905|-12.2148514
72661|-76.9377316|-12.2152869
72662|-76.9375159|-12.2156504
72663|-76.9372738|-12.2160581
72664|-76.9370481|-12.2164379
72665|-76.9373422|-12.2150652
72666|-76.9368571|-12.2158209
72667|-76.9384023|-12.2150821
73139|-76.9565447|-12.1913256
73138|-76.956936|-12.1915475
73133|-76.959213|-12.1930364
73132|-76.9587893|-12.1937364
73131|-76.9590199|-12.1933745
73130|-76.9600223|-12.1939346
73137|-76.9581357|-12.1922207
73136|-76.9602248|-12.193602
73135|-76.9597307|-12.1933257
73134|-76.9599655|-12.1929244
55072|-76.9844329|-12.0122969
55073|-76.984506|-12.0121966
55070|-76.98299|-12.014103
55071|-76.9834058|-12.0138685
55076|-76.9847671|-12.0094544
55077|-76.9837444|-12.0085521
55074|-76.9847761|-12.0117846
55075|-76.9848732|-12.0112916
32857|-77.1332163|-11.8161403
32856|-77.1332538|-11.8156936
32855|-77.133289|-11.815274
55079|-76.9369341|-12.0290242
32853|-77.1333422|-11.8146394
32852|-77.1638261|-11.7737871
32851|-77.1651834|-11.7735929
32850|-76.6927767|-11.9397548
93492|-76.9904091|-12.1711898
93493|-76.9892451|-12.1728403
93490|-76.9894305|-12.1717101
93491|-76.990377|-12.1709289
74679|-76.9341397|-12.242469
74678|-76.933618|-12.2418393
93494|-76.9900685|-12.1720931
93495|-76.9919467|-12.1718797
74675|-76.9368111|-12.2391522
74674|-76.9344935|-12.2375426
74677|-76.9311347|-12.2419268
74676|-76.936018|-12.2402393
74671|-76.935613|-12.2415023
74670|-76.9351653|-12.2369481
74673|-76.9352277|-12.2370367
74672|-76.9351237|-12.2408021
27110|-77.0439544|-11.9000359
27111|-77.0441124|-11.9002202
27112|-77.0442933|-11.9004313
27113|-77.0468199|-11.8965623
27114|-77.0465487|-11.8961344
27115|-77.0460816|-11.8953116
27116|-77.0458295|-11.8948666
27117|-77.040765|-11.9003721
27118|-77.0400927|-11.8992194
27119|-77.0420146|-11.9031852
55696|-76.9315386|-12.0312998
55697|-77.0208761|-12.158543
55694|-77.1375004|-11.8153852
55695|-76.9322584|-12.0282599
55692|-76.9243216|-12.1818556
55693|-77.0894804|-12.0155333
55690|-76.9348251|-12.2292732
55691|-76.934235|-12.170508
55698|-77.0201279|-12.1593508
55699|-77.1103518|-11.8344948
98714|-77.0573915|-11.8522679
98715|-77.0575804|-11.8526994
98716|-77.0578189|-11.8532442
98717|-77.0581821|-11.8540746
98710|-77.0643356|-11.8556855
98711|-77.0612862|-11.8529236
98712|-77.0568656|-11.8510815
98713|-77.0572041|-11.85184
98718|-77.0583709|-11.8545061
98719|-77.0635092|-11.856166
56529|-76.9827911|-12.0748574
56528|-76.9840799|-12.0746747
56525|-76.9888666|-12.0766634
56524|-77.0098484|-11.9826288
56527|-76.9878781|-12.0733771
56526|-76.9879898|-12.0777432
56521|-77.065657|-12.0821381
56520|-77.0540424|-12.0942765
56523|-77.0104568|-11.9824404
56522|-77.0112356|-11.9821567
39948|-76.92875|-12.176312
39949|-76.928527|-12.175871
57698|-77.0500812|-11.9533484
57699|-77.0489849|-11.953713
57694|-77.0514758|-11.9528876
57695|-77.0513847|-11.952909
57696|-77.0512892|-11.9529461
57697|-77.0507037|-11.9531411
57690|-77.043211|-11.9565766
57691|-77.0436055|-11.9576682
57692|-77.0443267|-11.9596443
39947|-76.9629619|-12.1829336
37933|-76.9582157|-12.1795044
69920|-77.0157849|-12.188802
26243|-76.9645434|-12.0679964
26242|-76.9652409|-12.066321
26241|-76.9652554|-12.0679813
26240|-76.9666035|-12.0662056
26247|-76.9664055|-12.0667731
26246|-76.966725|-12.0679564
26245|-76.9662029|-12.0679652
26244|-76.9646599|-12.0679986
26249|-76.9675473|-12.0658851
26248|-76.9669999|-12.0670401
29926|-77.023621|-12.080861
37539|-76.9408625|-12.0323347
37538|-76.9411283|-12.1573272
37537|-76.941942|-12.1578729
37536|-76.9427784|-12.1584441
37535|-76.943135|-12.1586835
37534|-76.943607|-12.1590004
37533|-76.9440918|-12.1593301
37532|-76.9444597|-12.1595727
37531|-76.9461051|-12.1606766
37530|-76.9469867|-12.1612869
84038|-77.1475759|-11.8497116
79967|-77.1073763|-11.8296515
79964|-77.1115627|-11.8346245
79965|-77.1081773|-11.8305539
79962|-77.1078549|-11.8308064
79963|-77.1083048|-11.8313885
79960|-77.1098244|-11.8288003
79961|-77.109883|-11.8292651
84030|-77.1512942|-11.8531798
84031|-77.1513891|-11.853055
84032|-77.1515095|-11.8528887
84033|-77.1517179|-11.8526008
84034|-77.1522846|-11.8518056
84035|-77.1525344|-11.8514345
79968|-77.1073094|-11.8305863
79969|-77.1087284|-11.8284534
2172|-77.0391145|-12.0898309
2173|-77.03886|-12.0913891
2170|-77.0394889|-12.0932025
2171|-77.0392159|-12.0892183
2176|-77.0387077|-12.097584
2177|-77.0383586|-12.0969585
2174|-77.0387935|-12.0975337
2175|-77.028379|-12.1022509
4967|-77.1537195|-12.0657932
4966|-77.1539433|-12.0649314
4965|-77.1539738|-12.0648517
2179|-77.0368213|-12.0935249
4963|-77.1541839|-12.0641105
4962|-77.1516492|-12.0649682
4961|-77.1510553|-12.0647315
4960|-77.1506134|-12.0645554
3847|-77.0731165|-11.9727112
3846|-77.0731277|-11.9721904
37937|-76.9393491|-12.1674288
53845|-76.9800841|-12.189379
53844|-76.9827108|-12.1900669
53847|-76.959885|-12.130342
53846|-76.96041|-12.129752
53841|-77.1136566|-11.911332
53840|-76.970848|-12.127537
53843|-76.9839885|-12.1913598
53842|-77.1128716|-11.908943
53849|-76.7871132|-12.3743985
53848|-76.9483441|-12.154703
37393|-76.703598|-11.93849
37392|-77.1174673|-11.9365977
37391|-77.0024809|-12.0250312
37390|-77.0020421|-12.0247276
37397|-76.7029255|-11.933323
37396|-76.7031335|-11.9349026
37395|-76.7032586|-11.9358529
37394|-76.7035013|-11.9377568
37399|-76.70272|-11.931457
37398|-76.7029193|-11.9332665
38922|-76.9574076|-12.0335829
22799|-77.0906473|-12.0259281
22798|-77.0921379|-12.0258076
76048|-76.8710686|-12.0223067
34848|-76.9476777|-12.0509122
34849|-76.9461229|-12.0503343
34846|-77.0718503|-11.9824576
34847|-76.948451|-12.051184
34844|-77.0978743|-11.9565856
34845|-77.0718789|-11.9832868
34842|-77.0971732|-11.9560503
34843|-77.0975361|-11.9562631
34840|-76.9498435|-12.0484071
34841|-76.9498067|-12.0484982
22795|-77.0904328|-12.0253476
83569|-77.128535|-11.8502432
83568|-77.1198481|-11.8477553
22794|-77.091816|-12.0252304
83563|-77.122323|-11.8478907
83562|-77.122673|-11.847848
83561|-77.1238745|-11.8458818
83560|-77.1237934|-11.8455161
83567|-77.1208737|-11.8480967
83566|-77.121251|-11.8480431
83565|-77.121606|-11.8479926
83564|-77.1219585|-11.8479425
89957|-76.7910264|-12.4794895
76040|-76.8759477|-12.0214372
76041|-76.8781573|-12.0233252
22792|-77.0901964|-12.0247877
73379|-76.9378165|-12.196621
35527|-77.001342|-12.065434
40698|-76.8733098|-12.0965179
40699|-76.8734574|-12.0974371
63183|-76.965027|-11.9393875
40690|-77.0438311|-12.0437189
40691|-77.0213656|-12.0264536
40692|-77.0220749|-12.0265174
40693|-76.976893|-12.095954
40694|-76.9789875|-12.0951939
40695|-76.8284599|-11.9935487
40696|-76.992203|-12.190504
40697|-76.991899|-12.191533
77698|-76.9410664|-12.148535
35521|-76.9259535|-12.2267334
87718|-77.015718|-11.8762456
87719|-77.0154217|-11.8757265
63182|-76.9658158|-11.9379837
90809|-76.9956509|-12.0061499
87710|-77.0208185|-11.8832127
87711|-77.0158456|-11.8795352
87712|-77.0178933|-11.8797546
87713|-77.0171938|-11.8787849
87714|-77.0168799|-11.8782869
87715|-77.0165935|-11.8777823
87716|-77.0163011|-11.877267
87717|-77.0160073|-11.8767523
73377|-76.931127|-12.2067088
36769|-76.9651075|-12.1629651
73376|-76.931872|-12.2017273
53963|-76.8341731|-12.0041875
88474|-77.0306106|-11.8674938
88475|-77.0273943|-11.8643048
88476|-77.0155022|-11.8706877
88477|-77.0387748|-11.8993237
88470|-77.0147438|-11.8718767
88471|-77.0306766|-11.8836822
88472|-77.0242122|-11.8604422
88473|-77.0266275|-11.862808
88478|-77.0360757|-11.8955839
88479|-77.0316815|-11.901736
39199|-77.0498678|-12.0072757
39198|-77.0779237|-12.0100901
39193|-76.9384271|-12.0142406
39192|-76.8366232|-12.0211275
39191|-76.8370038|-12.0214041
39190|-76.8373965|-12.0216596
39197|-77.0782487|-12.01014
39196|-77.0792284|-12.0103026
39195|-77.0796124|-12.0103744
39194|-76.9349922|-12.0115888
36763|-76.9407317|-12.1343057
36762|-76.941018|-12.134561
33739|-77.1705845|-11.763412
33738|-77.17023|-11.7719114
86049|-77.117761|-11.8711908
86048|-77.1175176|-11.8716529
4149|-77.0686228|-11.9452213
4148|-77.0699898|-11.9454694
86043|-77.1163608|-11.8729933
86042|-77.1161345|-11.8731701
86041|-77.1152433|-11.8737654
4146|-77.0554951|-11.9564375
4141|-77.060005|-11.9554496
86046|-77.1168794|-11.8726033
86045|-77.1166482|-11.872765
86044|-77.1165821|-11.8728515
33735|-76.8862269|-12.0236539
93529|-77.1367214|-12.0620061
18557|-77.0131078|-12.0101472
33737|-77.1708329|-11.772046
91317|-77.011616|-11.9627365
18555|-77.0139247|-12.0106171
91316|-77.0122141|-11.9636973
33731|-76.9949841|-12.0678453
91315|-77.0124113|-11.9640076
33730|-77.0484961|-11.9891212
91314|-77.0103035|-11.9639989
18550|-77.0107673|-12.0118077
91313|-77.0124228|-11.969609
18551|-77.0076799|-12.0120628
93520|-77.0142974|-12.0580697
91312|-77.0120665|-11.9688724
43578|-77.0070538|-12.1935564
43579|-77.0070738|-12.1913651
93521|-77.0129169|-12.0722895
39764|-76.9663322|-12.051439
43570|-77.062264|-12.06074
43571|-77.0631814|-12.0609339
43572|-77.026566|-12.175352
43573|-77.0265333|-12.1752602
43574|-77.026504|-12.175178
43575|-76.8812524|-12.0014282
43576|-76.8794341|-12.0008694
43577|-76.8776357|-12.0002978
19652|-77.0015815|-11.9655838
19653|-77.0018609|-11.9659638
19650|-77.0027008|-11.9685337
19651|-77.0012926|-11.9651836
19656|-77.0000964|-11.9687176
19657|-76.9988461|-11.9691198
74888|-76.920877|-12.2430594
19655|-77.0029715|-11.9674196
74886|-76.9200353|-12.2425279
74887|-76.9204944|-12.2428057
74884|-76.9198038|-12.2416866
74885|-76.9195842|-12.2420348
74882|-76.9193255|-12.2424449
74883|-76.920727|-12.2425294
74880|-76.9198523|-12.2427584
74881|-76.9208106|-12.2433287
39765|-76.9658785|-12.0512701
98518|-77.0513719|-11.8785567
98519|-77.0510721|-11.8783236
91319|-77.0102122|-11.9625775
13429|-77.079972|-12.0646594
13428|-77.0811176|-12.0649391
13427|-77.0713712|-12.0643033
13426|-77.0720264|-12.0637286
13425|-77.0730909|-12.0632918
13424|-77.073602|-12.0632366
13423|-77.0737481|-12.0632454
13422|-77.0748768|-12.0634168
13421|-77.0761031|-12.0637215
13420|-77.0774503|-12.0640283
39766|-76.9648319|-12.0508829
46432|-76.893814|-12.022438
46433|-76.9683733|-12.1378097
46430|-76.8971943|-12.2456806
46431|-76.893883|-12.022164
46436|-76.9827672|-12.0822509
46437|-76.9823923|-12.0819441
46434|-76.9689687|-12.137515
46435|-76.9699109|-12.136965
46438|-76.9820187|-12.0816548
46439|-76.9815413|-12.0813048
98510|-77.052527|-11.8819946
81907|-77.1669167|-11.8383501
81906|-77.1676155|-11.8381831
81905|-77.1683171|-11.8380155
81904|-77.169121|-11.8378235
81903|-77.158509|-11.8407212
81902|-77.1593002|-11.8405334
81901|-77.1599967|-11.8403682
81900|-77.1607131|-11.8401981
45165|-76.948691|-12.14209
45164|-76.9739982|-12.1712082
45167|-76.7612215|-11.9765393
45166|-76.9482007|-12.1410275
45161|-76.9258371|-12.2224197
45160|-76.9261903|-12.2218383
45163|-77.0078831|-12.1464376
45162|-76.925029|-12.2237495
80052|-77.1307031|-11.8284936
80053|-77.1255094|-11.8394696
80050|-77.1302216|-11.8290344
80051|-77.1304607|-11.828755
80056|-77.1242973|-11.8382321
80057|-77.1240369|-11.837998
80054|-77.1253594|-11.8392144
80055|-77.1250755|-11.8389318
80058|-77.1245222|-11.8373455
80059|-77.1246173|-11.8372176
42229|-77.116729|-12.043008
42228|-77.064077|-12.0197461
42223|-76.978252|-12.2004085
42222|-76.9774837|-12.2011934
42221|-76.9771231|-12.2015416
42220|-76.9760001|-12.202739
42227|-77.0613311|-12.0190384
42226|-76.946494|-12.146227
42225|-76.9175648|-12.0785462
42224|-76.9191693|-12.0793035
7346|-76.9726899|-12.1097456
7347|-76.9728208|-12.1097587
7344|-76.9706469|-12.1088538
7345|-76.9716995|-12.1095323
7342|-76.9680311|-12.1069883
7343|-76.9691476|-12.1077846
7340|-76.966488|-12.1058878
7341|-76.966775|-12.1060926
7348|-76.9656484|-12.1048792
7349|-76.9654757|-12.1048848
15065|-77.0983905|-12.0786162
70433|-76.9237917|-12.0901415
70432|-76.9218775|-12.086268
70431|-76.9216374|-12.0853
70430|-77.0680722|-11.8637065
70437|-76.9211081|-12.0864467
70436|-76.9281131|-12.0879083
70435|-76.9276128|-12.0883214
70434|-76.9260428|-12.0895697
70439|-76.9237539|-12.0913955
70438|-76.9232735|-12.0912437
29880|-76.9823298|-12.0780339
29881|-76.982724|-12.0778298
29882|-76.9835212|-12.0773835
29883|-76.98392|-12.0771874
29884|-76.9847347|-12.0767708
29885|-76.9862979|-12.075916
29886|-76.9866798|-12.0757255
29887|-76.9874408|-12.0752701
29888|-76.988367|-12.0750221
29889|-77.1677442|-11.7770944
5357|-77.0097157|-12.1725347
5356|-77.0060164|-12.1734207
5355|-77.0069622|-12.1723684
1053|-77.0666814|-12.0344546
5353|-77.0083195|-12.1708617
5352|-77.0061921|-12.1717256
5351|-77.0076208|-12.1701907
5350|-77.0060289|-12.1741439
1058|-77.0662688|-12.031856
1059|-77.0331437|-12.1008801
5359|-77.0086084|-12.1737731
5358|-77.0089405|-12.1734017
15064|-77.0965027|-12.0826525
11047|-77.0205022|-12.1451309
11046|-77.0210631|-12.1458093
11045|-77.0211104|-12.1458665
11044|-77.0209569|-12.1438737
11043|-77.0213301|-12.1441597
11042|-77.021844|-12.1445354
11041|-77.0196453|-12.146119
11040|-77.0194546|-12.146289
11049|-77.0200748|-12.1447806
11048|-77.0202283|-12.1449064
5400|-76.9806325|-12.1709807
12536|-77.1198195|-12.0663992
12537|-77.1204328|-12.0674706
12534|-77.1291569|-12.0680442
12535|-77.1195709|-12.0657274
82029|-77.1548014|-11.8357992
82028|-77.1535762|-11.8361239
12530|-77.1229686|-12.0718862
