ID|NAME|TIPO|geom|idzona
4803|Almirante Guisse|2|SRID=4326;LINESTRING (-77.141179 -12.063025,-77.141136 -12.064045)|0
4794|Saenz Penha|1|SRID=4326;LINESTRING (-77.141289 -12.060762,-77.142953 -12.061009)|0
4795|Zepita|2|SRID=4326;LINESTRING (-77.141289 -12.060762,-77.141336 -12.059809)|0
4797|Colon|2|SRID=4326;LINESTRING (-77.141234 -12.061885,-77.142815 -12.06212)|0
4553|Marco Polo|2|SRID=4326;LINESTRING (-77.142953 -12.061009,-77.142815 -12.06212)|0
4737|Apurimac|2|SRID=4326;LINESTRING (-77.136478 -12.063298,-77.138059 -12.063552)|0
4545|Montezuma|5|SRID=4326;LINESTRING (-77.137154 -12.058853,-77.13852 -12.058734)|0
4723|Almirante Miguel Grau|1|SRID=4326;LINESTRING (-77.136642 -12.061851,-77.138182 -12.062231)|0
4728|Contralmirante Villar|5|SRID=4326;LINESTRING (-77.136939 -12.060123,-77.136785 -12.061236)|0
4729|Saenz Penha|1|SRID=4326;LINESTRING (-77.136939 -12.060123,-77.138359 -12.060352)|0
4730|Colon|2|SRID=4326;LINESTRING (-77.136785 -12.061236,-77.138273 -12.061423)|0
4801|Lord Cochrane|5|SRID=4326;LINESTRING (-77.138273 -12.061423,-77.138359 -12.060352)|0
4800|Lord Cochrane|5|SRID=4326;LINESTRING (-77.138273 -12.061423,-77.138182 -12.062231)|0
4632|Cuzco|5|SRID=4326;LINESTRING (-77.13852 -12.058734,-77.138359 -12.060352)|0
4813|Saenz Penha|1|SRID=4326;LINESTRING (-77.138359 -12.060352,-77.139658 -12.06052)|0
4615|Puno|5|SRID=4326;LINESTRING (-77.139679 -12.060314,-77.139658 -12.06052)|0
4721|Contralmirante Villar|5|SRID=4326;LINESTRING (-77.136642 -12.061851,-77.136785 -12.061236)|0
4547|Arequipa (Norte)|5|SRID=4326;LINESTRING (-77.137154 -12.058853,-77.136939 -12.060123)|0
4583|Tacna|5|SRID=4326;LINESTRING (-77.070617 -12.089104,-77.071698 -12.092025)|0
4819|La Libertad|2|SRID=4326;LINESTRING (-77.101977 -12.080218,-77.104535 -12.078985)|0
4825|La Paz|1|SRID=4326;LINESTRING (-77.102234 -12.081518,-77.105241 -12.080098)|0
4833|La Marina|1|SRID=4326;LINESTRING (-77.102524 -12.072993,-77.105021 -12.071915)|0
4834|Canamelares|5|SRID=4326;LINESTRING (-77.102524 -12.072993,-77.103287 -12.074479)|0
4835|Pio XII|2|SRID=4326;LINESTRING (-77.104312 -12.064645,-77.101027 -12.0643,-77.099801 -12.064285,-77.097406 -12.064309)|0
4841|Venezuela|1|SRID=4326;LINESTRING (-77.097724 -12.06261,-77.104596 -12.063211)|0
4844|Arica|5|SRID=4326;LINESTRING (-77.077469 -12.092253,-77.082396 -12.0897)|0
4845|Jose De San Martin|5|SRID=4326;LINESTRING (-77.077469 -12.092253,-77.076986 -12.091345)|0
4850|San Miguel (Federico Gallesi)|2|SRID=4326;LINESTRING (-77.074903 -12.094269,-77.076965 -12.093578,-77.082861 -12.090525)|0
4855|Juan Bertolotto|1|SRID=4326;LINESTRING (-77.084769 -12.090526,-77.077289 -12.094492,-77.075247 -12.095214)|0
4860|Mariscal Ramon Castilla|5|SRID=4326;LINESTRING (-77.073774 -12.091277,-77.074151 -12.092277)|0
4861|Coronel Francisco Bolognesi|5|SRID=4326;LINESTRING (-77.073774 -12.091277,-77.072759 -12.09165)|0
4867|Leoncio Prado (Ulises Delboy)|5|SRID=4326;LINESTRING (-77.072759 -12.09165,-77.071706 -12.088716)|0
4869|Miguel Grau|5|SRID=4326;LINESTRING (-77.076986 -12.091345,-77.076216 -12.091544)|0
4872|Yungay|5|SRID=4326;LINESTRING (-77.076216 -12.091544,-77.075832 -12.090533)|0
4874|De Los Precursores|2|SRID=4326;LINESTRING (-77.101235 -12.069048,-77.104116 -12.068712)|0
4882|Costanera|1|SRID=4326;LINESTRING (-77.102955 -12.083168,-77.104092 -12.082509)|0
5132||2|SRID=4326;LINESTRING (-77.099906 -12.076125,-77.103287 -12.074479)|0
4818|Laredo|5|SRID=4326;LINESTRING (-77.104652 -12.073809,-77.10635 -12.077417)|0
4891|La Paz|1|SRID=4326;LINESTRING (-77.113112 -12.076281,-77.117752 -12.074584)|0
4892|Victor Raul Haya De La Torre|2|SRID=4326;LINESTRING (-77.113112 -12.076281,-77.112607 -12.074989)|0
4896|La Paz|1|SRID=4326;LINESTRING (-77.117752 -12.074584,-77.121411 -12.073236)|0
4899|La Libertad|2|SRID=4326;LINESTRING (-77.112607 -12.074989,-77.109365 -12.076305)|0
4901|Los Insurgentes|2|SRID=4326;LINESTRING (-77.107441 -12.077371,-77.105962 -12.074226)|0
4905|Santa Rosa|2|SRID=4326;LINESTRING (-77.120301 -12.067518,-77.119424 -12.065854)|0
4906|Mariscal Ramon Castilla|5|SRID=4326;LINESTRING (-77.120301 -12.067518,-77.115952 -12.069876)|0
4911|Ovalo Saloom|1|SRID=4326;LINESTRING (-77.118929 -12.064952,-77.119158 -12.06482,-77.1194 -12.064759,-77.119616 -12.064785,-77.119848 -12.06491)|0
4914|Guardia Chalaca|1|SRID=4326;LINESTRING (-77.116303 -12.067276,-77.117694 -12.066664,-77.12125 -12.064065,-77.121592 -12.063652)|0
4917|Ovalo Saloom|1|SRID=4326;LINESTRING (-77.119899 -12.065465,-77.119732 -12.065672,-77.119424 -12.065854)|0
4920|Atahualpa|2|SRID=4326;LINESTRING (-77.122392 -12.071168,-77.117309 -12.073407)|0
4927|Cesar Vallejo|5|SRID=4326;LINESTRING (-77.107546 -12.073622,-77.109199 -12.076372)|0
4930|Costanera|1|SRID=4326;LINESTRING (-77.123764 -12.073588,-77.113656 -12.077686)|0
4933|Dos De Mayo|5|SRID=4326;LINESTRING (-77.11611 -12.07028,-77.120548 -12.067957)|0
4525|Guardia Chalaca|1|SRID=4326;LINESTRING (-77.12783 -12.059037,-77.12705 -12.059671)|0
4528||1|SRID=4326;LINESTRING (-77.12783 -12.059037,-77.126766 -12.058904)|0
4549|Almirante Miguel Grau|1|SRID=4326;LINESTRING (-77.12705 -12.059671,-77.132164 -12.060732)|0
4735|Arica|5|SRID=4326;LINESTRING (-77.13509 -12.063064,-77.134204 -12.067971)|0
4908|Mariscal Ramon Castilla|5|SRID=4326;LINESTRING (-77.120301 -12.067518,-77.121605 -12.06678)|0
4938|Union|5|SRID=4326;LINESTRING (-77.121605 -12.06678,-77.127691 -12.068104)|0
4939|La Paz|2|SRID=4326;LINESTRING (-77.123209 -12.072598,-77.132794 -12.069132)|0
4941|Jose Galvez|2|SRID=4326;LINESTRING (-77.121296 -12.065694,-77.129874 -12.067296)|0
4943|Almirante Miguel Grau|5|SRID=4326;LINESTRING (-77.129874 -12.067296,-77.128301 -12.063077)|0
4948|Andres Santiago Vigil|5|SRID=4326;LINESTRING (-77.132944 -12.067907,-77.133703 -12.062835)|0
4952|Colina|2|SRID=4326;LINESTRING (-77.128301 -12.063077,-77.127425 -12.063389)|0
4958|Coronel Francisco Bolognesi|5|SRID=4326;LINESTRING (-77.1292 -12.062768,-77.130889 -12.067461)|0
4961|Carlos De Los Heros|2|SRID=4326;LINESTRING (-77.127092 -12.062533,-77.127999 -12.062222)|0
4949|Jose Galvez|2|SRID=4326;LINESTRING (-77.132944 -12.067907,-77.131635 -12.067623)|0
4940|Andres Santiago Vigil|2|SRID=4326;LINESTRING (-77.132794 -12.069132,-77.132944 -12.067907)|0
4947|Plaza Guardia Chalaca|5|SRID=4326;LINESTRING (-77.132944 -12.067907,-77.133003 -12.06776,-77.133035 -12.067689,-77.133123 -12.067642,-77.13325 -12.067619,-77.133315 -12.067615,-77.133426 -12.067612,-77.133652 -12.067654,-77.133718 -12.06767,-77.133817 -12.067712,-77.133873 -12.067731,-77.133979 -12.067789,-77.134098 -12.067862,-77.134169 -12.067923,-77.134204 -12.067971)|0
4963|Plaza Guardia Chalaca|5|SRID=4326;LINESTRING (-77.134252 -12.068197,-77.134073 -12.068295,-77.133892 -12.068358,-77.133715 -12.068367,-77.133514 -12.068353,-77.133273 -12.068271,-77.133107 -12.06817,-77.132944 -12.067907)|0
4738|Jose Galvez (Prl)|5|SRID=4326;LINESTRING (-77.135788 -12.067908,-77.134252 -12.068197)|0
4741|Plaza Guardia Chalaca|5|SRID=4326;LINESTRING (-77.134204 -12.067971,-77.134234 -12.068014,-77.134252 -12.068104,-77.134252 -12.068197)|0
4945|Cahuide|5|SRID=4326;LINESTRING (-77.129874 -12.067296,-77.127691 -12.068104)|0
4944|Jose Galvez|2|SRID=4326;LINESTRING (-77.129874 -12.067296,-77.130889 -12.067461)|0
4527|Saenz Penha|1|SRID=4326;LINESTRING (-77.12783 -12.059037,-77.131928 -12.059457)|0
4951|Andres Santiago Vigil|5|SRID=4326;LINESTRING (-77.133703 -12.062835,-77.133843 -12.06191)|0
4953|Almirante Miguel Grau|5|SRID=4326;LINESTRING (-77.128301 -12.063077,-77.127999 -12.062222)|0
4965|Colina|2|SRID=4326;LINESTRING (-77.130012 -12.062463,-77.1292 -12.062768)|0
4966|Victor Fajardo|5|SRID=4326;LINESTRING (-77.130012 -12.062463,-77.13032 -12.063378)|0
4967|Carlos De Los Heros|2|SRID=4326;LINESTRING (-77.130649 -12.061282,-77.131867 -12.060838)|0
4972|Comandante Ladislao Espinar|5|SRID=4326;LINESTRING (-77.130958 -12.062131,-77.131437 -12.063008)|0
4973|Colina|2|SRID=4326;LINESTRING (-77.132488 -12.061575,-77.130958 -12.062131)|0
4975|Elias Aguirre|5|SRID=4326;LINESTRING (-77.131437 -12.063008,-77.13254 -12.062663)|0
4978|Arica|5|SRID=4326;LINESTRING (-77.135261 -12.062152,-77.13509 -12.063064)|0
4979|Apurimac|5|SRID=4326;LINESTRING (-77.13254 -12.062663,-77.133703 -12.062835)|0
4950|Apurimac|2|SRID=4326;LINESTRING (-77.133703 -12.062835,-77.13509 -12.063064)|0
4537|Saenz Penha|1|SRID=4326;LINESTRING (-77.132372 -12.059496,-77.134169 -12.059699)|0
4733|Andres Santiago Vigil|2|SRID=4326;LINESTRING (-77.133998 -12.060819,-77.134169 -12.059699)|0
4956|El Pacifico|2|SRID=4326;LINESTRING (-77.132164 -12.060732,-77.132199 -12.060533)|0
4970|Carlos De Los Heros|5|SRID=4326;LINESTRING (-77.131867 -12.060838,-77.131779 -12.060656)|0
4981|Colina|2|SRID=4326;LINESTRING (-77.133951 -12.061091,-77.132488 -12.061575)|0
4982|Almirante Miguel Grau|1|SRID=4326;LINESTRING (-77.133951 -12.061091,-77.132452 -12.060779)|0
4985|Colon|2|SRID=4326;LINESTRING (-77.132199 -12.060533,-77.133998 -12.060819)|0
4724|Arica|5|SRID=4326;LINESTRING (-77.135332 -12.061509,-77.135261 -12.062152)|0
4725|Almirante Miguel Grau|1|SRID=4326;LINESTRING (-77.135332 -12.061509,-77.133951 -12.061091)|0
4976|California|5|SRID=4326;LINESTRING (-77.133843 -12.06191,-77.135261 -12.062152)|0
4977|Andres Santiago Vigil|5|SRID=4326;LINESTRING (-77.133843 -12.06191,-77.133951 -12.061091)|0
4732|Andres Santiago Vigil|5|SRID=4326;LINESTRING (-77.133998 -12.060819,-77.133951 -12.061091)|0
4629|Montezuma|5|SRID=4326;LINESTRING (-77.134255 -12.059106,-77.135224 -12.059027)|0
4727|Ayacucho|5|SRID=4326;LINESTRING (-77.134547 -12.059749,-77.135224 -12.059027)|0
4679|Ayacucho|5|SRID=4326;LINESTRING (-77.135533 -12.058785,-77.135224 -12.059027)|0
4699|Montezuma|5|SRID=4326;LINESTRING (-77.135689 -12.058985,-77.135224 -12.059027)|0
4678|Tacna (Norte)|5|SRID=4326;LINESTRING (-77.135533 -12.058785,-77.135689 -12.058985)|0
4984|Saenz Penha|1|SRID=4326;LINESTRING (-77.134169 -12.059699,-77.134547 -12.059749)|0
4974|Francisco Pizarro|5|SRID=4326;LINESTRING (-77.132488 -12.061575,-77.13254 -12.062663)|0
4955|Almirante Miguel Grau|1|SRID=4326;LINESTRING (-77.132164 -12.060732,-77.132452 -12.060779)|0
4983|Francisco Pizarro|5|SRID=4326;LINESTRING (-77.132452 -12.060779,-77.132488 -12.061575)|0
4969|Carlos De Los Heros|2|SRID=4326;LINESTRING (-77.131867 -12.060838,-77.132164 -12.060732)|0
4538|El Pacifico|2|SRID=4326;LINESTRING (-77.132372 -12.059496,-77.132199 -12.060533)|0
4964|Jorge Chavez|5|SRID=4326;LINESTRING (-77.131928 -12.059457,-77.131779 -12.060656)|0
4536|Saenz Penha|1|SRID=4326;LINESTRING (-77.132372 -12.059496,-77.131928 -12.059457)|0
4980|Elias Aguirre|5|SRID=4326;LINESTRING (-77.13032 -12.063378,-77.131437 -12.063008)|0
4957|Colina|2|SRID=4326;LINESTRING (-77.1292 -12.062768,-77.128301 -12.063077)|0
4962|Carlos De Los Heros|2|SRID=4326;LINESTRING (-77.127999 -12.062222,-77.12973 -12.061615)|0
4968|Comandante Ladislao Espinar|2|SRID=4326;LINESTRING (-77.130649 -12.061282,-77.130958 -12.062131)|0
4971|Colina|2|SRID=4326;LINESTRING (-77.130958 -12.062131,-77.130012 -12.062463)|0
4986|Victor Fajardo|5|SRID=4326;LINESTRING (-77.12973 -12.061615,-77.130012 -12.062463)|0
4987|Carlos De Los Heros|2|SRID=4326;LINESTRING (-77.12973 -12.061615,-77.130649 -12.061282)|0
4526|Guardia Chalaca|1|SRID=4326;LINESTRING (-77.12783 -12.059037,-77.128246 -12.058793)|0
4921|Santa Rosa|2|SRID=4326;LINESTRING (-77.122392 -12.071168,-77.120548 -12.067957)|0
4931|Santa Rosa|2|SRID=4326;LINESTRING (-77.123764 -12.073588,-77.123209 -12.072598)|0
4919|La Paz|2|SRID=4326;LINESTRING (-77.121411 -12.073236,-77.123209 -12.072598)|0
4922|Santa Rosa|2|SRID=4326;LINESTRING (-77.122392 -12.071168,-77.123209 -12.072598)|0
4907|Santa Rosa|2|SRID=4326;LINESTRING (-77.120301 -12.067518,-77.120548 -12.067957)|0
4532|Guardia Chalaca|1|SRID=4326;LINESTRING (-77.12252 -12.06299,-77.125518 -12.060792)|0
4942|Colina|2|SRID=4326;LINESTRING (-77.121296 -12.065694,-77.127425 -12.063389)|0
4954|Alfonso Ugarte|2|SRID=4326;LINESTRING (-77.127425 -12.063389,-77.127092 -12.062533)|0
4548|Guardia Chalaca|1|SRID=4326;LINESTRING (-77.12705 -12.059671,-77.125518 -12.060792)|0
4550||5|SRID=4326;LINESTRING (-77.12705 -12.059671,-77.126766 -12.058904)|0
4534|Guardia Chalaca|1|SRID=4326;LINESTRING (-77.12252 -12.06299,-77.121592 -12.063652)|0
4912|Guardia Chalaca|1|SRID=4326;LINESTRING (-77.119848 -12.06491,-77.121592 -12.063652)|0
4918|Jose Galvez|5|SRID=4326;LINESTRING (-77.119899 -12.065465,-77.121296 -12.065694)|0
4913|Ovalo Saloom|1|SRID=4326;LINESTRING (-77.119848 -12.06491,-77.119957 -12.065163,-77.119899 -12.065465)|0
4895|La Paz|1|SRID=4326;LINESTRING (-77.113112 -12.076281,-77.110443 -12.077273)|0
4932|Costanera|1|SRID=4326;LINESTRING (-77.113656 -12.077686,-77.110932 -12.07845)|0
4893|Victor Raul Haya De La Torre|2|SRID=4326;LINESTRING (-77.113112 -12.076281,-77.113656 -12.077686)|0
4823|Miguel De Echenique|5|SRID=4326;LINESTRING (-77.104535 -12.078985,-77.105241 -12.080098)|0
4829|La Paz|1|SRID=4326;LINESTRING (-77.105241 -12.080098,-77.107824 -12.078665)|0
4902|La Libertad|2|SRID=4326;LINESTRING (-77.107441 -12.077371,-77.107117 -12.077553)|0
4990|Calle 27|5|SRID=4326;LINESTRING (-77.107117 -12.077553,-77.107824 -12.078665)|0
4993|Calle 27|5|SRID=4326;LINESTRING (-77.107824 -12.078665,-77.108659 -12.079977)|0
4994|Ca. 28 De Julio|5|SRID=4326;LINESTRING (-77.108637 -12.078216,-77.10942 -12.079474)|0
4998|Costanera|1|SRID=4326;LINESTRING (-77.108659 -12.079977,-77.108314 -12.080382,-77.10778 -12.080697,-77.106053 -12.081393)|0
4997|Costanera|1|SRID=4326;LINESTRING (-77.10942 -12.079474,-77.108659 -12.079977)|0
4928|La Libertad|2|SRID=4326;LINESTRING (-77.109199 -12.076372,-77.109365 -12.076305)|0
4929|La Libertad|2|SRID=4326;LINESTRING (-77.109199 -12.076372,-77.107935 -12.077092)|0
4935|Calle 29|5|SRID=4326;LINESTRING (-77.109365 -12.076305,-77.10999 -12.077465)|0
4996|La Paz|1|SRID=4326;LINESTRING (-77.108637 -12.078216,-77.10999 -12.077465)|0
4988|Viru|5|SRID=4326;LINESTRING (-77.110443 -12.077273,-77.110932 -12.07845)|0
4989|La Paz|1|SRID=4326;LINESTRING (-77.110443 -12.077273,-77.10999 -12.077465)|0
4992|La Paz|1|SRID=4326;LINESTRING (-77.107824 -12.078665,-77.108637 -12.078216)|0
4995|Ca. 28 De Julio|5|SRID=4326;LINESTRING (-77.108637 -12.078216,-77.107935 -12.077092)|0
4903|La Libertad|2|SRID=4326;LINESTRING (-77.107441 -12.077371,-77.107935 -12.077092)|0
4830|Miguel De Echenique|5|SRID=4326;LINESTRING (-77.105241 -12.080098,-77.106053 -12.081393)|0
4824|La Libertad|2|SRID=4326;LINESTRING (-77.104535 -12.078985,-77.10534 -12.078538)|0
4999|Canamelares|5|SRID=4326;LINESTRING (-77.10534 -12.078538,-77.105109 -12.078093)|0
6814|Patapo|5|SRID=4326;LINESTRING (-77.10635 -12.077417,-77.105109 -12.078093)|0
4991||2|SRID=4326;LINESTRING (-77.107117 -12.077553,-77.10534 -12.078538)|0
4837|Los Insurgentes|2|SRID=4326;LINESTRING (-77.104312 -12.064645,-77.103947 -12.066817)|0
4915|La Marina|1|SRID=4326;LINESTRING (-77.116303 -12.067276,-77.114789 -12.068014)|0
5000|La Marina|1|SRID=4326;LINESTRING (-77.109439 -12.070196,-77.11341 -12.068685)|0
5001|Victor Raul Haya De La Torre|2|SRID=4326;LINESTRING (-77.109439 -12.070196,-77.109675 -12.070792,-77.109838 -12.071069,-77.11015 -12.071367,-77.110703 -12.0717,-77.111199 -12.072039,-77.111405 -12.072206,-77.111561 -12.072421,-77.111805 -12.072865)|0
5004|Manuel Ascencio Segura|5|SRID=4326;LINESTRING (-77.11341 -12.068685,-77.113375 -12.068492,-77.113139 -12.067858,-77.113021 -12.067607,-77.112705 -12.067256,-77.11247 -12.067015,-77.112181 -12.066832,-77.111892 -12.066696,-77.111111 -12.066436)|0
10182|Union|5|SRID=4326;LINESTRING (-76.789177 -11.979903,-76.797139 -11.981734)|0
5007|Felipe Pinglo Alva|5|SRID=4326;LINESTRING (-77.111111 -12.066436,-77.110789 -12.067248)|0
5009|Victor Raul Haya De La Torre|2|SRID=4326;LINESTRING (-77.108562 -12.066854,-77.108438 -12.064534,-77.108523 -12.063717,-77.10861 -12.063452)|0
5012|Venezuela|1|SRID=4326;LINESTRING (-77.10861 -12.063452,-77.112725 -12.06418)|0
10183|Union|5|SRID=4326;LINESTRING (-76.797139 -11.981734,-76.806513 -11.984284,-76.818682 -11.98905)|0
5016|Calle 7|5|SRID=4326;LINESTRING (-77.11096 -12.060532,-77.112135 -12.062616)|0
4898|Atahualpa|2|SRID=4326;LINESTRING (-77.112607 -12.074989,-77.117309 -12.073407)|0
4934|Callao|5|SRID=4326;LINESTRING (-77.11611 -12.07028,-77.116463 -12.071182)|0
5006|El Pacifico|5|SRID=4326;LINESTRING (-77.111805 -12.072865,-77.116463 -12.071182)|0
4897|Callao|5|SRID=4326;LINESTRING (-77.117752 -12.074584,-77.117309 -12.073407)|0
4925|Callao|5|SRID=4326;LINESTRING (-77.117309 -12.073407,-77.116463 -12.071182)|0
4926|Callao|5|SRID=4326;LINESTRING (-77.115952 -12.069876,-77.11611 -12.07028)|0
4900|Victor Raul Haya De La Torre|2|SRID=4326;LINESTRING (-77.112607 -12.074989,-77.111805 -12.072865)|0
4667|Juan Pablo II|2|SRID=4326;LINESTRING (-77.115917 -12.060781,-77.118929 -12.064952)|0
4669|D. Arruz|5|SRID=4326;LINESTRING (-77.115917 -12.060781,-77.115311 -12.061129)|0
5018|Calle 64|5|SRID=4326;LINESTRING (-77.115311 -12.061129,-77.117347 -12.063968)|0
14561|Venezuela (Aux)|5|SRID=4326;LINESTRING (-77.117204 -12.064855,-77.118428 -12.065114,-77.118719 -12.065267)|0
5015|Venezuela|1|SRID=4326;LINESTRING (-77.117124 -12.064958,-77.118719 -12.065267)|0
4910|Ovalo Saloom|1|SRID=4326;LINESTRING (-77.119424 -12.065854,-77.119194 -12.065874,-77.119005 -12.065865,-77.118814 -12.065753)|0
4916|La Marina|1|SRID=4326;LINESTRING (-77.116303 -12.067276,-77.117528 -12.066662,-77.118814 -12.065753)|0
5020|Ovalo Saloom|1|SRID=4326;LINESTRING (-77.118814 -12.065753,-77.118719 -12.065267)|0
5019|Ovalo Saloom|1|SRID=4326;LINESTRING (-77.118719 -12.065267,-77.118929 -12.064952)|0
5017|D. Arruz|5|SRID=4326;LINESTRING (-77.112135 -12.062616,-77.115311 -12.061129)|0
4889|Grito De Huaura|5|SRID=4326;LINESTRING (-77.103947 -12.066817,-77.106484 -12.066837)|0
4904|Jose Galvez|5|SRID=4326;LINESTRING (-77.105962 -12.074226,-77.107546 -12.073622)|0
5003|La Marina|1|SRID=4326;LINESTRING (-77.109439 -12.070196,-77.105021 -12.071915)|0
5021|Lizardo Montero|5|SRID=4326;LINESTRING (-77.104156 -12.068898,-77.104627 -12.068782,-77.10505 -12.068719,-77.105537 -12.068683,-77.106115 -12.068751,-77.106693 -12.068866,-77.107132 -12.068997,-77.10732 -12.069028,-77.107545 -12.069018,-77.108 -12.068929,-77.108988 -12.068706)|0
5022|Los Insurgentes|2|SRID=4326;LINESTRING (-77.104156 -12.068898,-77.104795 -12.071617,-77.105021 -12.071915)|0
5002|Victor Raul Haya De La Torre|2|SRID=4326;LINESTRING (-77.109439 -12.070196,-77.108988 -12.068706)|0
5008|Grito De Huaura|5|SRID=4326;LINESTRING (-77.110789 -12.067248,-77.110109 -12.067031,-77.109574 -12.066884,-77.109188 -12.066832,-77.108562 -12.066854)|0
10184|Via De Acceso A Huaycan|2|SRID=4326;LINESTRING (-76.837554 -12.001386,-76.835968 -12.004886)|0
5011|Victor Raul Haya De La Torre|2|SRID=4326;LINESTRING (-77.108562 -12.066854,-77.108988 -12.068706)|0
4814|Los Patriotas|2|SRID=4326;LINESTRING (-77.105598 -12.07334,-77.104652 -12.073809)|0
4816|Los Insurgentes|2|SRID=4326;LINESTRING (-77.105598 -12.07334,-77.105021 -12.071915)|0
4815|Los Insurgentes|2|SRID=4326;LINESTRING (-77.105598 -12.07334,-77.105962 -12.074226)|0
4817|Los Patriotas|2|SRID=4326;LINESTRING (-77.104652 -12.073809,-77.103287 -12.074479)|0
4878|Los Insurgentes|5|SRID=4326;LINESTRING (-77.104116 -12.068712,-77.104156 -12.068898)|0
4877|Los Insurgentes|2|SRID=4326;LINESTRING (-77.104116 -12.068712,-77.103947 -12.066817)|0
4655|Calle 26|5|SRID=4326;LINESTRING (-77.104937 -12.059631,-77.108019 -12.060026)|0
4657|Los Insurgentes|2|SRID=4326;LINESTRING (-77.104937 -12.059631,-77.104762 -12.061471)|0
4662|Avenida 2|2|SRID=4326;LINESTRING (-77.108019 -12.060026,-77.10854 -12.061344,-77.108654 -12.061855)|0
4843|Venezuela|1|SRID=4326;LINESTRING (-77.104596 -12.063211,-77.10861 -12.063452)|0
4663|Calle 26|5|SRID=4326;LINESTRING (-77.108019 -12.060026,-77.11096 -12.060532)|0
4635|Calle 7|5|SRID=4326;LINESTRING (-77.110312 -12.059385,-77.11096 -12.060532)|0
4836|Los Insurgentes|2|SRID=4326;LINESTRING (-77.104312 -12.064645,-77.104596 -12.063211)|0
4511|Salaverry (Clement Markham)|2|SRID=4326;LINESTRING (-77.070795 -12.095741,-77.071801 -12.095385)|0
4853|Salaverry (Clement Markham)|2|SRID=4326;LINESTRING (-77.074903 -12.094269,-77.073866 -12.094643)|0
4857|Espinar|1|SRID=4326;LINESTRING (-77.075247 -12.095214,-77.074201 -12.095574)|0
4864|Miguel Grau|5|SRID=4326;LINESTRING (-77.074151 -12.092277,-77.076216 -12.091544)|0
4865|Mariscal Ramon Castilla|5|SRID=4326;LINESTRING (-77.074151 -12.092277,-77.07452 -12.093284)|0
4890|Federico Monasterio|5|SRID=4326;LINESTRING (-77.07452 -12.093284,-77.073498 -12.093644)|0
5023|Tacna|5|SRID=4326;LINESTRING (-77.073166 -12.095971,-77.072811 -12.095026)|0
5029|Leoncio Prado (Ulises Delboy)|5|SRID=4326;LINESTRING (-77.074201 -12.095574,-77.073866 -12.094643)|0
5031|Antonio Jose De Sucre|2|SRID=4326;LINESTRING (-77.071801 -12.095385,-77.07215 -12.09634)|0
4846|Federico Monasterio|5|SRID=4326;LINESTRING (-77.077469 -12.092253,-77.07452 -12.093284)|0
4852|Mariscal Ramon Castilla|5|SRID=4326;LINESTRING (-77.074903 -12.094269,-77.07452 -12.093284)|0
4851|Mariscal Ramon Castilla|5|SRID=4326;LINESTRING (-77.074903 -12.094269,-77.075247 -12.095214)|0
4605|Diego Ferre|5|SRID=4326;LINESTRING (-77.072383 -12.096933,-77.073443 -12.096677)|0
5025|Espinar|1|SRID=4326;LINESTRING (-77.073166 -12.095971,-77.07215 -12.09634)|0
5024|Espinar|1|SRID=4326;LINESTRING (-77.073166 -12.095971,-77.074201 -12.095574)|0
5026|Tacna|5|SRID=4326;LINESTRING (-77.073166 -12.095971,-77.073443 -12.096677)|0
4512|Brasil|1|SRID=4326;LINESTRING (-77.070795 -12.095741,-77.071489 -12.096578)|0
4513|Brasil (Aux)|5|SRID=4326;LINESTRING (-77.070795 -12.095741,-77.070841 -12.095745,-77.071491 -12.096527,-77.071489 -12.096578)|0
